system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
1385,82084,82,10/10/2001,Rosario,Santa Fe,118-118,22.58,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1385,-33.07901008,-60.91379957,0.008526235818862915,288.03423500061035,Alfisoles,-0.001475001685321331,0.48561350504557294,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
1386,42147,42,10/10/2001,Trenel,La Pampa,32779-6443,44.56,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1386,-35.74137636,-64.44795989,2.9940903186798096E-4,286.81784502665204,Molisoles,-0.0027326904237270355,0.4190355936686198,"{""type"":""Point"",""coordinates"":[-64.44795989,-35.74137636]}"
1387,06847,6,10/10/2001,Tres Lomas,Buenos Aires,34120-6732,102.12,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1387,-36.499723,-62.6930571,0.0010803788900375366,287.52617835998535,Molisoles,-0.0016019586473703384,0.34727732340494794,"{""type"":""Point"",""coordinates"":[-62.69305709999999,-36.499723]}"
1388,06847,6,10/10/2001,Tres Lomas,Buenos Aires,34120-6732,102.12,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1388,-36.499723,-62.6930571,0.0010803788900375366,287.52617835998535,Molisoles,-0.0016019586473703384,0.34727732340494794,"{""type"":""Point"",""coordinates"":[-62.69305709999999,-36.499723]}"
1389,06665,6,10/10/2001,Ramallo,Buenos Aires,3325-1719,9.81,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",true,1389,-33.6241496,-60.0461017,0.030621826648712158,288.77015622456867,Rio,-8.825631812214851E-4,0.5430965423583984,"{""type"":""Point"",""coordinates"":[-60.04610170000001,-33.6241496]}"
1390,06616,6,10/10/2001,Pellegrini,Buenos Aires,9549-2809,91.14,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1390,-36.3151294,-63.2094531,0.001066058874130249,287.37188148498535,Molisoles,-0.0017957817763090134,0.3411216735839844,"{""type"":""Point"",""coordinates"":[-63.2094531,-36.3151294]}"
1391,06294,6,10/10/2001,General Arenales,Buenos Aires,6852-2211,2.75,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",true,1391,-34.3397918,-61.3746941,0.017639130353927612,287.70781898498535,Molisoles,-0.001117391511797905,0.4283987681070964,"{""type"":""Point"",""coordinates"":[-61.37469409999999,-34.3397918]}"
1392,06238,6,10/10/2001,Dolores,Buenos Aires,36871-7252,6.54,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",true,1392,-36.3899064,-57.6947905,0.010598376393318176,289.17038408915204,Molisoles,-0.0023308321833610535,0.4768714904785156,"{""type"":""Point"",""coordinates"":[-57.69479050000001,-36.3899064]}"
1393,06210,6,10/10/2001,Chacabuco,Buenos Aires,6713-2117,29.06,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1393,-34.66495,-60.44139,0.026064738631248474,288.15524737040204,Alfisoles,-0.0010983971878886223,0.4769916534423828,"{""type"":""Point"",""coordinates"":[-60.44138999999999,-34.664950000000005]}"
1394,06112,6,10/10/2001,Bragado,Buenos Aires,6954-2111,27.83,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1394,-35.2410531,-60.3474272,0.016917288303375244,287.98150062561035,Molisoles,-0.001086152158677578,0.4311319986979167,"{""type"":""Point"",""coordinates"":[-60.3474272,-35.24105310000001]}"
1395,06588,6,10/10/2001,9 de Julio,Buenos Aires,36845-7243,39.61,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1395,-35.6497312,-61.0228986,0.021037518978118896,287.54277992248535,Molisoles,-0.001345532014966011,0.429348627726237,"{""type"":""Point"",""coordinates"":[-61.022898600000005,-35.6497312]}"
1396,82042,82,9/10/2001,General Lopez,Santa Fe,6725-2212,8.61,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",true,1396,-34.17471073,-62.05032677,0.0036747753620147705,287.43120765686035,Molisoles,-0.0015192525461316109,0.4256540934244792,"{""type"":""Point"",""coordinates"":[-62.05032677,-34.17471073]}"
1397,82042,82,9/10/2001,General Lopez,Santa Fe,6725-2212,8.61,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",true,1397,-34.17471073,-62.05032677,0.0036747753620147705,287.43120765686035,Molisoles,-0.0015192525461316109,0.4256540934244792,"{""type"":""Point"",""coordinates"":[-62.05032677,-34.17471073]}"
1398,62084,62,9/10/2001,Valcheta,Rio Negro,6377-1984,111.57,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1398,-41.21434552,-66.33830967,6.407499313354492E-7,286.04774411519367,Entisoles,-0.0022710254415869713,0.36496925354003906,"{""type"":""Point"",""coordinates"":[-66.33830967,-41.21434552]}"
1399,62084,62,9/10/2001,Valcheta,Rio Negro,6377-1984,111.57,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1399,-41.21434552,-66.33830967,6.407499313354492E-7,286.04774411519367,Entisoles,-0.0022710254415869713,0.36496925354003906,"{""type"":""Point"",""coordinates"":[-66.33830967,-41.21434552]}"
1400,62091,62,9/10/2001,25 de Mayo,Rio Negro,36888-7259,48.46,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1400,-41.5127138,-69.51735638,1.9073486328125E-6,280.36276690165204,Aridisoles,-0.0028308872133493423,0.2819639841715495,"{""type"":""Point"",""coordinates"":[-69.51735638,-41.5127138]}"
1401,62091,62,9/10/2001,25 de Mayo,Rio Negro,36888-7259,48.46,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1401,-41.5127138,-69.51735638,1.9073486328125E-6,280.36276690165204,Aridisoles,-0.0028308872133493423,0.2819639841715495,"{""type"":""Point"",""coordinates"":[-69.51735638,-41.5127138]}"
1402,30056,30,9/10/2001,Gualeguaychu,Entre Rios,9550-2853,31.43,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1402,-33.15450509,-58.98890113,0.039631038904190063,289.67054684956867,Alfisoles,-0.001081511378288269,0.4921563466389974,"{""type"":""Point"",""coordinates"":[-58.98890113000001,-33.15450509]}"
1403,82084,82,8/10/2001,Rosario,Santa Fe,118-118,22.58,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1403,-33.07901008,-60.91379957,0.008526235818862915,288.03423500061035,Alfisoles,-0.001475001685321331,0.48561350504557294,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
1404,42035,42,8/10/2001,Conhelo,La Pampa,32779-6443,34.37,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1404,-35.96125794,-64.4406662,7.236003875732422E-4,286.77894528706867,Molisoles,-0.0029054544866085052,0.4147809346516927,"{""type"":""Point"",""coordinates"":[-64.4406662,-35.96125794]}"
1405,06763,6,8/10/2001,San Nicolas,Buenos Aires,6776-2114,14.58,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",true,1405,-33.6042287,-60.4178226,0.02511155605316162,288.43625322977704,Molisoles,-9.884275496006012E-4,0.4734395345052083,"{""type"":""Point"",""coordinates"":[-60.417822599999994,-33.6042287]}"
1406,06623,6,8/10/2001,Pergamino,Buenos Aires,140-140,25.11,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1406,-33.5893048,-60.7727646,0.021704182028770447,288.01869138081867,Alfisoles,-0.0010638786479830742,0.4844093322753906,"{""type"":""Point"",""coordinates"":[-60.7727646,-33.5893048]}"
1407,06441,6,8/10/2001,La Plata,Buenos Aires,3314-1708,23.31,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1407,-35.03880607,-58.05930616,0.017547607421875,290.05962562561035,Complejo indiferenci,-0.002706124447286129,0.48609479268391925,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
1408,06385,6,8/10/2001,General Viamonte,Buenos Aires,6852-2211,44.2,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1408,-35.1438182,-61.2992596,0.016654595732688904,287.64776039123535,Molisoles,-0.0012178430333733559,0.4284820556640625,"{""type"":""Point"",""coordinates"":[-61.2992596,-35.14381819999999]}"
1409,06007,6,8/10/2001,Adolfo Alsina,Buenos Aires,34120-6732,100.74,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1409,-37.04622644,-63.26682104,0.002014860510826111,287.33428382873535,Molisoles,-0.0016956916078925133,0.35075632731119794,"{""type"":""Point"",""coordinates"":[-63.266821039999996,-37.04622644]}"
1410,06007,6,8/10/2001,Adolfo Alsina,Buenos Aires,34120-6732,100.74,primavera,2001-10-08,"[2001-10-08, 2001-10-09, 2001-10-10, 2001-10-11, 2001-10-12, 2001-10-13, 2001-10-14]",false,1410,-37.04622644,-63.26682104,0.002014860510826111,287.33428382873535,Molisoles,-0.0016956916078925133,0.35075632731119794,"{""type"":""Point"",""coordinates"":[-63.266821039999996,-37.04622644]}"
1411,62091,62,1/10/2001,25 de Mayo,Rio Negro,36888-7259,48.46,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1411,-41.5127138,-69.51735638,6.884336471557617E-6,282.16765785217285,Aridisoles,-0.0018049897626042366,0.35382525126139325,"{""type"":""Point"",""coordinates"":[-69.51735638,-41.5127138]}"
1412,42147,42,1/10/2001,Trenel,La Pampa,32779-6443,44.56,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1412,-35.74137636,-64.44795989,9.219646453857422E-4,286.72730954488117,Molisoles,-0.002524787560105324,0.4203783671061198,"{""type"":""Point"",""coordinates"":[-64.44795989,-35.74137636]}"
1413,42056,42,1/10/2001,Chapaleufu,La Pampa,32598-6391,21.01,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1413,-35.02186343,-63.81897737,0.0013765692710876465,287.12965329488117,Molisoles,-0.0021744584664702415,0.41971588134765625,"{""type"":""Point"",""coordinates"":[-63.81897736999999,-35.02186343]}"
1414,06392,6,1/10/2001,General Villegas,Buenos Aires,33055-6609,38.59,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1414,-34.8579191,-63.1611931,0.0013009607791900635,286.95517412821454,Molisoles,-0.0022036470472812653,0.42194175720214844,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
1415,06154,6,1/10/2001,Carlos Tejedor,Buenos Aires,36986-7281,46.48,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1415,-35.26376343,-62.67741013,0.003998786211013794,286.85711097717285,Molisoles,-0.002355334348976612,0.49083709716796875,"{""type"":""Point"",""coordinates"":[-62.677410130000005,-35.26376343]}"
1416,06042,6,1/10/2001,Ayacucho,Buenos Aires,6903-2151,72.41,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1416,-37.2159908,-58.6862018,0.009303003549575806,286.55388832092285,Molisoles,-0.0030294517055153847,0.4761969248453776,"{""type"":""Point"",""coordinates"":[-58.6862018,-37.21599079999999]}"
1417,42133,42,31/9/2001,Ralico,La Pampa,32598-6391,39.02,primavera,2001-10-01,"[2001-10-01, 2001-10-02, 2001-10-03, 2001-10-04, 2001-10-05, 2001-10-06, 2001-10-07]",false,1417,-35.01791303,-64.03511786,0.0011027902364730835,287.15040524800617,Molisoles,-0.00228875782340765,0.38261159261067706,"{""type"":""Point"",""coordinates"":[-64.03511786,-35.017913029999995]}"
1418,42154,42,30/9/2001,Ultracan,La Pampa,33160-6527,48.14,primavera,2001-09-24,"[2001-09-24, 2001-09-25, 2001-09-26, 2001-09-27, 2001-09-28, 2001-09-29, 2001-09-30]",false,1418,-37.4392128,-65.02373505,1.3947486877441406E-4,285.7377217610677,Molisoles,-0.0022839363664388657,0.28420130411783856,"{""type"":""Point"",""coordinates"":[-65.02373505,-37.4392128]}"
1419,06560,6,17/8/2001,Moreno,Buenos Aires,42-42,17.53,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",false,1419,-34.55865957,-58.81630109,0.001396477222442627,290.5066375732422,Complejo indiferenci,-7.259920239448547E-4,0.48059654235839844,"{""type"":""Point"",""coordinates"":[-58.81630109,-34.55865957]}"
1420,06441,6,16/8/2001,La Plata,Buenos Aires,3314-1708,23.31,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",false,1420,-35.03880607,-58.05930616,4.1362643241882324E-4,290.0628712972005,Complejo indiferenci,-6.907973438501358E-4,0.484469731648763,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
1421,06427,6,16/8/2001,La Matanza,Buenos Aires,33486-6512,4.98,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",true,1421,-34.71417289,-58.50890438,5.916059017181396E-4,289.9530893961589,Molisoles,-4.948563873767853E-4,0.4753653208414714,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
1422,06427,6,16/8/2001,La Matanza,Buenos Aires,33486-6512,4.98,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",true,1422,-34.71417289,-58.50890438,5.916059017181396E-4,289.9530893961589,Molisoles,-4.948563873767853E-4,0.4753653208414714,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
1423,06427,6,16/8/2001,La Matanza,Buenos Aires,33486-6512,4.98,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",true,1423,-34.71417289,-58.50890438,5.916059017181396E-4,289.9530893961589,Molisoles,-4.948563873767853E-4,0.4753653208414714,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
1424,06427,6,16/8/2001,La Matanza,Buenos Aires,33486-6512,4.98,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",true,1424,-34.71417289,-58.50890438,5.916059017181396E-4,289.9530893961589,Molisoles,-4.948563873767853E-4,0.4753653208414714,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
1425,06217,6,16/8/2001,Chascomus,Buenos Aires,6766-2227,28.22,invierno,2001-08-13,"[2001-08-13, 2001-08-14, 2001-08-15, 2001-08-16, 2001-08-17, 2001-08-18, 2001-08-19]",false,1425,-35.4916042,-57.8945611,5.605816841125488E-4,290.0261688232422,Complejo indiferenci,-5.839318037033081E-4,0.4920361836751302,"{""type"":""Point"",""coordinates"":[-57.894561100000004,-35.4916042]}"
1426,06651,6,10/8/2001,Puan,Buenos Aires,32666-6430,54.98,invierno,2001-08-06,"[2001-08-06, 2001-08-07, 2001-08-08, 2001-08-09, 2001-08-10, 2001-08-11, 2001-08-12]",false,1426,-38.2787652,-63.308047,9.08970832824707E-7,279.78999582926434,Molisoles,-0.0012062564492225647,0.4005635579427083,"{""type"":""Point"",""coordinates"":[-63.30804700000001,-38.2787652]}"
1427,06154,6,10/8/2001,Carlos Tejedor,Buenos Aires,36986-7281,46.48,invierno,2001-08-06,"[2001-08-06, 2001-08-07, 2001-08-08, 2001-08-09, 2001-08-10, 2001-08-11, 2001-08-12]",false,1427,-35.26376343,-62.67741013,6.212294101715088E-5,282.31668853759766,Molisoles,-0.001754513941705227,0.4765809377034505,"{""type"":""Point"",""coordinates"":[-62.677410130000005,-35.26376343]}"
1428,14140,14,30/7/2001,San Justo,Cordoba,6955-2119,12.54,invierno,2001-07-30,"[2001-07-30, 2001-07-31, 2001-08-01, 2001-08-02, 2001-08-03, 2001-08-04, 2001-08-05]",true,1428,-31.23400374,-62.74066613,5.537271499633789E-5,285.4837252298991,Alfisoles,-0.001432185061275959,0.28473154703776044,"{""type"":""Point"",""coordinates"":[-62.74066613,-31.234003740000002]}"
1429,26063,26,30/7/2001,Martires,Chubut,36886-7258,10.36,invierno,2001-07-30,"[2001-07-30, 2001-07-31, 2001-08-01, 2001-08-02, 2001-08-03, 2001-08-04, 2001-08-05]",true,1429,-43.6901741,-67.19438171,5.40614128112793E-5,272.6315116882324,Aridisoles,7.189903408288956E-5,0.4251861572265625,"{""type"":""Point"",""coordinates"":[-67.19438171,-43.69017410000001]}"
1430,90035,90,29/7/2001,Graneros,Tucuman,32679-6504,25.54,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1430,-27.6423966,-65.5086366,0.001028105616569519,281.5086847941081,Molisoles,-0.0012630261480808258,0.3658822377522786,"{""type"":""Point"",""coordinates"":[-65.50863660000002,-27.642396600000005]}"
1431,62035,62,26/7/2001,El Cuy,Rio Negro,34041-6514,72.33,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1431,-39.86671829,-68.70343781,1.043081283569336E-7,270.5662206013997,Aridisoles,-2.1888874471187592E-4,0.351284662882487,"{""type"":""Point"",""coordinates"":[-68.70343781,-39.86671829]}"
1432,62014,62,25/7/2001,Avellaneda,Rio Negro,6874-2160,67.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1432,-39.60125657,-65.49681844,7.450580596923828E-8,275.2864354451497,Complejo indiferenci,-5.468856543302536E-4,0.34278297424316406,"{""type"":""Point"",""coordinates"":[-65.49681844000001,-39.60125657]}"
1433,62014,62,25/7/2001,Avellaneda,Rio Negro,6874-2160,67.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1433,-39.60125657,-65.49681844,7.450580596923828E-8,275.2864354451497,Complejo indiferenci,-5.468856543302536E-4,0.34278297424316406,"{""type"":""Point"",""coordinates"":[-65.49681844000001,-39.60125657]}"
1434,62014,62,25/7/2001,Avellaneda,Rio Negro,6874-2160,67.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1434,-39.60125657,-65.49681844,7.450580596923828E-8,275.2864354451497,Complejo indiferenci,-5.468856543302536E-4,0.34278297424316406,"{""type"":""Point"",""coordinates"":[-65.49681844000001,-39.60125657]}"
1435,58035,58,25/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1435,-38.75282316,-68.83773873,7.078051567077637E-6,273.5206476847331,Aridisoles,-4.495680332183838E-4,0.20987065633138022,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
1436,06840,6,25/7/2001,Tres de Febrero,Buenos Aires,36837-7237,6.8,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",true,1436,-34.60887295,-58.56366446,4.248321056365967E-5,278.6582616170247,Miscelaneas,-8.510109037160873E-4,0.4390614827473958,"{""type"":""Point"",""coordinates"":[-58.563664460000005,-34.60887294999999]}"
1437,06568,6,25/7/2001,Moron,Buenos Aires,33486-6512,15.92,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1437,-34.6644131,-58.64564271,2.1502375602722168E-5,278.5806248982747,Miscelaneas,-8.339770138263702E-4,0.4305521647135417,"{""type"":""Point"",""coordinates"":[-58.645642710000004,-34.6644131]}"
1438,62042,62,24/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1438,-39.13837603,-66.90952075,7.972121238708496E-6,275.5759862263997,Aridisoles,-5.291532725095749E-4,0.39491526285807294,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1439,62042,62,24/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1439,-39.13837603,-66.90952075,7.972121238708496E-6,275.5759862263997,Aridisoles,-5.291532725095749E-4,0.39491526285807294,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1440,62042,62,24/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1440,-39.13837603,-66.90952075,7.972121238708496E-6,275.5759862263997,Aridisoles,-5.291532725095749E-4,0.39491526285807294,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1441,62042,62,24/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1441,-39.13837603,-66.90952075,7.972121238708496E-6,275.5759862263997,Aridisoles,-5.291532725095749E-4,0.39491526285807294,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1442,62042,62,24/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1442,-39.13837603,-66.90952075,7.972121238708496E-6,275.5759862263997,Aridisoles,-5.291532725095749E-4,0.39491526285807294,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1443,58035,58,24/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1443,-38.75282316,-68.83773873,7.078051567077637E-6,273.5206476847331,Aridisoles,-4.495680332183838E-4,0.20987065633138022,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
1444,58035,58,24/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1444,-38.75282316,-68.83773873,7.078051567077637E-6,273.5206476847331,Aridisoles,-4.495680332183838E-4,0.20987065633138022,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
1445,58035,58,24/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1445,-38.75282316,-68.83773873,7.078051567077637E-6,273.5206476847331,Aridisoles,-4.495680332183838E-4,0.20987065633138022,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
1446,58035,58,24/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1446,-38.75282316,-68.83773873,7.078051567077637E-6,273.5206476847331,Aridisoles,-4.495680332183838E-4,0.20987065633138022,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
1447,58035,58,24/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1447,-38.75282316,-68.83773873,7.078051567077637E-6,273.5206476847331,Aridisoles,-4.495680332183838E-4,0.20987065633138022,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
1448,62042,62,23/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-23,"[2001-07-23, 2001-07-24, 2001-07-25, 2001-07-26, 2001-07-27, 2001-07-28, 2001-07-29]",false,1448,-39.13837603,-66.90952075,7.972121238708496E-6,275.5759862263997,Aridisoles,-5.291532725095749E-4,0.39491526285807294,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1449,62042,62,19/7/2001,General Roca,Rio Negro,32291-6462,34.84,invierno,2001-07-16,"[2001-07-16, 2001-07-17, 2001-07-18, 2001-07-19, 2001-07-20, 2001-07-21, 2001-07-22]",false,1449,-39.13837603,-66.90952075,1.1667609214782715E-5,278.2594795227051,Aridisoles,-3.93623486161232E-4,0.3007367451985677,"{""type"":""Point"",""coordinates"":[-66.90952075,-39.138376029999996]}"
1450,58035,58,19/7/2001,Confluencia,Neuquen,6898-2210,63.38,invierno,2001-07-16,"[2001-07-16, 2001-07-17, 2001-07-18, 2001-07-19, 2001-07-20, 2001-07-21, 2001-07-22]",false,1450,-38.75282316,-68.83773873,9.804964065551758E-6,278.4477119445801,Aridisoles,-4.833340644836426E-4,0.1626605987548828,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
