system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
2300,06412,hay que cambiarlo,15/3/1994,hay que cambiarlo,hay que cambiarlo,42-42,13.05,verano,1994-03-14,"[1994-03-14, 1994-03-15, 1994-03-16, 1994-03-17, 1994-03-18, 1994-03-19, 1994-03-20]",true,2300,-34.4804958,-58.8042589,0.001310393214225769,297.6100323994954,Miscelaneas,-0.001877782866358757,0.3115673065185547,"{""type"":""Point"",""coordinates"":[-58.80425890000001,-34.4804958]}"
2301,82028,hay que cambiarlo,15/3/1994,hay que cambiarlo,hay que cambiarlo,36996-7283,18.3,verano,1994-03-14,"[1994-03-14, 1994-03-15, 1994-03-16, 1994-03-17, 1994-03-18, 1994-03-19, 1994-03-20]",false,2301,-33.3790173,-61.3544315,1.354515552520752E-4,297.1092999776204,Alfisoles,-0.0013907914981245995,0.2730115254720052,"{""type"":""Point"",""coordinates"":[-61.354431500000004,-33.37901730000001]}"
2302,38105,hay que cambiarlo,15/3/1994,hay que cambiarlo,hay que cambiarlo,33117-6463,19.12,verano,1994-03-14,"[1994-03-14, 1994-03-15, 1994-03-16, 1994-03-17, 1994-03-18, 1994-03-19, 1994-03-20]",false,2302,-23.56311433,-64.89713769,0.003239154815673828,290.0170962015788,Roca,-0.003934623673558235,0.49041302998860675,"{""type"":""Point"",""coordinates"":[-64.89713769,-23.563114329999998]}"
2303,14175,hay que cambiarlo,17/1/1994,hay que cambiarlo,hay que cambiarlo,37559-7382,48.1,verano,1994-01-17,"[1994-01-17, 1994-01-18, 1994-01-19, 1994-01-20, 1994-01-21, 1994-01-22, 1994-01-23]",false,2303,-29.9823914,-64.49000783,3.612041473388672E-5,298.36400604248047,Salinas,-0.0037439409643411636,0.22029876708984375,"{""type"":""Point"",""coordinates"":[-64.49000783000001,-29.982391400000004]}"
2304,82112,hay que cambiarlo,24/11/1993,hay que cambiarlo,hay que cambiarlo,6235-1924,3,primavera,1993-11-22,"[1993-11-22, 1993-11-23, 1993-11-24, 1993-11-25, 1993-11-26, 1993-11-27, 1993-11-28]",true,2304,-30.8130411,-60.3886502,0.0016847997903823853,296.6440938313802,Molisoles,-0.0055478280410170555,0.3834419250488281,"{""type"":""Point"",""coordinates"":[-60.3886502,-30.813041099999996]}"
2305,10091,hay que cambiarlo,7/11/1993,hay que cambiarlo,hay que cambiarlo,33974-6555,30.9,primavera,1993-11-01,"[1993-11-01, 1993-11-02, 1993-11-03, 1993-11-04, 1993-11-05, 1993-11-06, 1993-11-07]",false,2305,-26.79468925,-66.48349644,9.143352508544922E-5,283.79357719421387,Aridisoles,-0.001977544277906418,0.2483056386311849,"{""type"":""Point"",""coordinates"":[-66.48349644,-26.794689249999998]}"
2306,06357,hay que cambiarlo,28/10/1993,hay que cambiarlo,hay que cambiarlo,3347-1742,17.47,primavera,1993-10-25,"[1993-10-25, 1993-10-26, 1993-10-27, 1993-10-28, 1993-10-29, 1993-10-30, 1993-10-31]",false,2306,-37.80766254,-57.62989086,3.190338611602783E-5,284.8032792409261,Molisoles,-0.0029459018260240555,0.38057899475097656,"{""type"":""Point"",""coordinates"":[-57.62989086,-37.80766254000001]}"
2307,30021,hay que cambiarlo,30/8/1993,hay que cambiarlo,hay que cambiarlo,3331-1725,3.81,invierno,1993-08-30,"[1993-08-30, 1993-08-31, 1993-09-01, 1993-09-02, 1993-09-03, 1993-09-04, 1993-09-05]",true,2307,-32.01197804,-60.61726225,0.0019438117742538452,283.1130956013997,Molisoles,-0.0013503842055797577,0.4777565002441406,"{""type"":""Point"",""coordinates"":[-60.61726225,-32.01197804]}"
2308,18147,hay que cambiarlo,12/7/1993,hay que cambiarlo,hay que cambiarlo,71-71,6.69,invierno,1993-07-12,"[1993-07-12, 1993-07-13, 1993-07-14, 1993-07-15, 1993-07-16, 1993-07-17, 1993-07-18]",true,2308,-29.3611063,-56.8024261,8.073896169662476E-4,282.41583887736004,Alfisoles,-0.001810227520763874,0.46698633829752606,"{""type"":""Point"",""coordinates"":[-56.8024261,-29.361106300000003]}"
2309,54021,hay que cambiarlo,28/6/1993,hay que cambiarlo,hay que cambiarlo,13-13,6.29,invierno,1993-06-28,"[1993-06-28, 1993-06-29, 1993-06-30, 1993-07-01, 1993-07-02, 1993-07-03, 1993-07-04]",true,2309,-27.37033272,-55.53538513,1.3203918933868408E-4,293.067076365153,Molisoles,-0.001897137612104416,0.44952392578125,"{""type"":""Point"",""coordinates"":[-55.53538513,-27.370332719999997]}"
2310,06638,hay que cambiarlo,28/6/1993,hay que cambiarlo,hay que cambiarlo,34357-5904,12.77,invierno,1993-06-28,"[1993-06-28, 1993-06-29, 1993-06-30, 1993-07-01, 1993-07-02, 1993-07-03, 1993-07-04]",true,2310,-34.42200558,-58.95283788,1.055598258972168E-4,284.03403600056964,Molisoles,-0.0012607453390955925,0.42677561442057294,"{""type"":""Point"",""coordinates"":[-58.95283788,-34.42200558]}"
2311,50091,hay que cambiarlo,27/6/1993,hay que cambiarlo,hay que cambiarlo,6961-2200,32.73,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2311,-33.67094361,-68.98052274,8.63194465637207E-4,280.6685047149658,Roca,-7.967501878738403E-4,0.4556541442871094,"{""type"":""Point"",""coordinates"":[-68.98052274,-33.67094361]}"
2312,18154,hay que cambiarlo,25/6/1993,hay que cambiarlo,hay que cambiarlo,16-16,21.64,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2312,-27.78172854,-57.31162693,2.461671829223633E-4,287.1713530222575,Esteros,-0.0017207814380526543,0.36215972900390625,"{""type"":""Point"",""coordinates"":[-57.31162693,-27.781728540000003]}"
2313,82028,hay que cambiarlo,25/6/1993,hay que cambiarlo,hay que cambiarlo,36996-7283,18.3,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2313,-33.3790173,-61.3544315,9.456276893615723E-4,283.7463855743408,Alfisoles,-8.503086864948273E-4,0.43793360392252606,"{""type"":""Point"",""coordinates"":[-61.354431500000004,-33.37901730000001]}"
2314,26014,hay que cambiarlo,25/6/1993,hay que cambiarlo,hay que cambiarlo,36848-7245,2.82,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",true,2314,-42.03927359,-71.56551616,0.0033656060695648193,274.82239468892413,Entisoles,5.9557147324085236E-5,0.5014114379882812,"{""type"":""Point"",""coordinates"":[-71.56551616,-42.03927359]}"
2315,06287,hay que cambiarlo,25/6/1993,hay que cambiarlo,hay que cambiarlo,34350-6366,21.23,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2315,-36.0095752,-60.2101369,1.1980533599853516E-5,280.9587879180908,Molisoles,-5.423156544566154E-4,0.4495995839436849,"{""type"":""Point"",""coordinates"":[-60.2101369,-36.0095752]}"
2316,14084,hay que cambiarlo,25/6/1993,hay que cambiarlo,hay que cambiarlo,32598-6391,38.93,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2316,-33.90469055,-63.83804658,4.622340202331543E-5,282.66980679829913,Alfisoles,-7.87077471613884E-4,0.2961292266845703,"{""type"":""Point"",""coordinates"":[-63.83804657999999,-33.90469055]}"
2317,86168,hay que cambiarlo,25/6/1993,hay que cambiarlo,hay que cambiarlo,36916-7263,18.29,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2317,-29.03431036,-63.33874661,1.627206802368164E-5,287.0912748972575,Alfisoles,-0.0016739172860980034,0.23171424865722656,"{""type"":""Point"",""coordinates"":[-63.33874661,-29.034310360000003]}"
2318,66042,hay que cambiarlo,23/6/1993,hay que cambiarlo,hay que cambiarlo,33913-6597,18.11,invierno,1993-06-21,"[1993-06-21, 1993-06-22, 1993-06-23, 1993-06-24, 1993-06-25, 1993-06-26, 1993-06-27]",false,2318,-25.15339187,-65.69363231,8.054971694946289E-4,283.10169156392413,Entisoles,-0.0018429476767778397,0.2775777180989583,"{""type"":""Point"",""coordinates"":[-65.69363231,-25.15339187]}"
2319,06532,hay que cambiarlo,15/6/1993,hay que cambiarlo,hay que cambiarlo,7-7,20.35,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2319,-34.64501572,-59.35927582,0.006695732474327087,289.3902308146159,Molisoles,-1.6823504120111465E-4,0.48734792073567706,"{""type"":""Point"",""coordinates"":[-59.35927582,-34.64501572]}"
2320,18161,hay que cambiarlo,15/6/1993,hay que cambiarlo,hay que cambiarlo,6577-2072,8.48,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2320,-28.88393134,-58.78485627,0.00954650342464447,293.21265920003253,Molisoles,-0.001468501053750515,0.3833916982014974,"{""type"":""Point"",""coordinates"":[-58.78485626999999,-28.883931339999997]}"
2321,42112,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,33282-6468,46.39,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2321,-37.95782503,-67.82531198,3.282725811004639E-5,279.2505823771159,Complejo indiferenci,-4.894230514764786E-4,0.385406494140625,"{""type"":""Point"",""coordinates"":[-67.82531198000001,-37.95782503]}"
2322,06147,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36845-7243,60.46,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2322,-35.83601,-61.43436,0.0015234798192977905,285.7640101114909,Molisoles,-2.2719427943229675E-4,0.408749262491862,"{""type"":""Point"",""coordinates"":[-61.43436,-35.83601]}"
2323,06644,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,3346-1741,44.9,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2323,-37.16415938,-56.90279144,,,Entisoles,,,"{""type"":""Point"",""coordinates"":[-56.90279144,-37.16415938]}"
2324,90112,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,32028-6469,6.72,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2324,-26.38549995,-65.36309815,0.001101076602935791,285.4058558146159,Molisoles,-0.0015695923939347267,0.4301916758219401,"{""type"":""Point"",""coordinates"":[-65.36309815,-26.38549995]}"
2325,26063,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36886-7258,10.36,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2325,-43.6901741,-67.19438171,2.9206275939941406E-6,275.4718551635742,Aridisoles,-2.725999802350998E-4,0.39185841878255206,"{""type"":""Point"",""coordinates"":[-67.19438171,-43.69017410000001]}"
2326,06476,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,6903-2151,41.88,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2326,-37.7714343,-58.6447231,0.0010217279195785522,284.9999313354492,Molisoles,-1.779254525899887E-4,0.42493947347005206,"{""type"":""Point"",""coordinates"":[-58.6447231,-37.77143430000001]}"
2327,70021,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,32645-6429,1.14,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2327,-31.30289373,-69.41260371,9.08970832824707E-7,281.8296839396159,Roca,-4.2428355664014816E-4,0.15259679158528647,"{""type"":""Point"",""coordinates"":[-69.41260371,-31.30289373]}"
2328,06274,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,7058-2230,1.42,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2328,-34.8275807,-58.222912,0.01360321044921875,288.8629684448242,Complejo indiferenci,-5.271695554256439E-4,0.4633668263753255,"{""type"":""Point"",""coordinates"":[-58.22291200000001,-34.8275807]}"
2329,38112,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,6324-1963,26.12,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2329,-22.32981174,-65.82598231,3.9249658584594727E-5,275.86085255940753,Aridisoles,-2.2745970636606216E-4,0.046649932861328125,"{""type"":""Point"",""coordinates"":[-65.82598231,-22.32981174]}"
2330,78014,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,6136-1882,39.92,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2330,-47.88713837,-66.95114899,1.1920928955078125E-7,275.9498825073242,Aridisoles,-1.0128971189260483E-4,0.10635439554850261,"{""type"":""Point"",""coordinates"":[-66.95114898999998,-47.88713837]}"
2331,14063,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,34344-6360,15.81,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2331,-32.62947464,-62.30913162,0.006819501519203186,286.6581344604492,Molisoles,-3.504455089569092E-4,0.45365142822265625,"{""type"":""Point"",""coordinates"":[-62.30913162,-32.629474640000005]}"
2332,86126,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36916-7263,34.07,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2332,-29.72712,-63.42753,8.049160242080688E-4,288.4042282104492,Aridisoles,-8.316375315189362E-4,0.21084276835123697,"{""type"":""Point"",""coordinates"":[-63.427530000000004,-29.727119999999996]}"
2333,86133,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,32820-6498,6.85,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2333,-26.28318787,-64.45684052,2.4802982807159424E-4,289.8545862833659,Entisoles,-0.0014237985014915466,0.2880535125732422,"{""type"":""Point"",""coordinates"":[-64.45684052,-26.28318787]}"
2334,14042,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,9400-2835,27.92,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2334,-32.34123693,-62.99621706,0.006937280297279358,286.0088831583659,Complejo indiferenci,-5.003158003091812E-4,0.4059289296468099,"{""type"":""Point"",""coordinates"":[-62.99621706,-32.34123693]}"
2335,66042,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,33913-6597,18.11,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2335,-25.15339187,-65.69363231,8.895844221115112E-4,283.99512990315753,Entisoles,-0.0024596210569143295,0.3044077555338542,"{""type"":""Point"",""coordinates"":[-65.69363231,-25.15339187]}"
2336,66091,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,6324-1963,46.91,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2336,-23.78698349,-66.06783295,2.9802322387695312E-8,277.24830373128253,Roca,-5.42299821972847E-5,0.09300867716471355,"{""type"":""Point"",""coordinates"":[-66.06783295,-23.78698349]}"
2337,06408,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,49-49,12.1,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2337,-34.59309314,-58.63572095,0.008979171514511108,289.2228317260742,Miscelaneas,-4.5889895409345627E-4,0.47366587320963544,"{""type"":""Point"",""coordinates"":[-58.63572095000001,-34.59309314000001]}"
2338,70049,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36862-7250,8.99,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2338,-30.27013016,-69.19116211,6.117373704910278E-4,276.3206507364909,Roca,-7.637068629264832E-4,0.16885757446289062,"{""type"":""Point"",""coordinates"":[-69.19116211,-30.270130160000008]}"
2339,14077,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,9461-2776,86.81,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2339,-31.31932831,-65.61785889,1.564621925354004E-6,288.18165334065753,Aridisoles,-9.594876319169998E-4,0.08215649922688802,"{""type"":""Point"",""coordinates"":[-65.61785889,-31.31932831]}"
2340,86112,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,37593-7391,10.57,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2340,-29.29157166,-63.03450311,2.997070550918579E-4,289.0785446166992,Alfisoles,-6.367219612002373E-4,0.3401349385579427,"{""type"":""Point"",""coordinates"":[-63.03450311000001,-29.29157166]}"
2341,22147,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36729-7190,46.33,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2341,-27.25204807,-60.51610474,2.7780234813690186E-4,294.9134241739909,Inceptisoles,-0.0015580253675580025,0.32744280497233075,"{""type"":""Point"",""coordinates"":[-60.51610474,-27.25204807]}"
2342,70091,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,32300-6465,38.03,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2342,-31.49227011,-68.30050286,1.4901161193847656E-8,282.8012008666992,Entisoles,-7.153581827878952E-5,0.09928639729817708,"{""type"":""Point"",""coordinates"":[-68.30050286,-31.492270109999993]}"
2343,86007,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,32009-6398,20.73,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2343,-28.96850322,-62.90029133,1.058727502822876E-4,290.65528615315753,Complejo indiferenci,-7.743369787931442E-4,0.30656878153483075,"{""type"":""Point"",""coordinates"":[-62.90029133,-28.968503220000006]}"
2344,22039,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36727-7188,35.89,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2344,-27.59748636,-61.13197067,3.039240837097168E-4,295.0635706583659,Molisoles,-0.0017731143161654472,0.2987283070882161,"{""type"":""Point"",""coordinates"":[-61.13197067000001,-27.59748636]}"
2345,06798,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,34350-6366,29.39,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2345,-36.475682,-60.1222218,6.252825260162354E-4,286.1883265177409,Molisoles,-2.813301980495453E-4,0.47806231180826825,"{""type"":""Point"",""coordinates"":[-60.1222218,-36.475682]}"
2346,18126,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,36693-7166,23.89,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",false,2346,-28.32076054,-58.54644943,0.007665976881980896,293.7513961791992,Molisoles,-0.0019465023651719093,0.4410699208577474,"{""type"":""Point"",""coordinates"":[-58.54644943,-28.320760540000002]}"
2347,90112,hay que cambiarlo,14/6/1993,hay que cambiarlo,hay que cambiarlo,32028-6469,6.72,otoño,1993-06-14,"[1993-06-14, 1993-06-15, 1993-06-16, 1993-06-17, 1993-06-18, 1993-06-19, 1993-06-20]",true,2347,-26.38549995,-65.36309815,0.001101076602935791,285.4058558146159,Molisoles,-0.0015695923939347267,0.4301916758219401,"{""type"":""Point"",""coordinates"":[-65.36309815,-26.38549995]}"
2348,06826,hay que cambiarlo,28/5/1993,hay que cambiarlo,hay que cambiarlo,36986-7281,85.75,otoño,1993-05-24,"[1993-05-24, 1993-05-25, 1993-05-26, 1993-05-27, 1993-05-28, 1993-05-29, 1993-05-30]",false,2348,-36.0383096,-62.8210281,8.021295070648193E-5,280.86943944295246,Molisoles,-0.002385099418461323,0.29752858479817706,"{""type"":""Point"",""coordinates"":[-62.8210281,-36.0383096]}"
2349,02004,hay que cambiarlo,23/5/1993,hay que cambiarlo,hay que cambiarlo,8891-2706,2.09,otoño,1993-05-17,"[1993-05-17, 1993-05-18, 1993-05-19, 1993-05-20, 1993-05-21, 1993-05-22, 1993-05-23]",true,2349,-34.64641355,-58.38427103,8.749216794967651E-4,286.4200795491536,Miscelaneas,-0.0015046074986457825,0.3981138865152995,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
2350,02002,hay que cambiarlo,22/5/1993,hay que cambiarlo,hay que cambiarlo,85-85,1.52,otoño,1993-05-17,"[1993-05-17, 1993-05-18, 1993-05-19, 1993-05-20, 1993-05-21, 1993-05-22, 1993-05-23]",true,2350,-34.58587601,-58.39499618,8.749216794967651E-4,286.4200795491536,Miscelaneas,-0.0015046074986457825,0.3981138865152995,"{""type"":""Point"",""coordinates"":[-58.39499618,-34.58587601000001]}"
2351,06329,hay que cambiarlo,20/5/1993,hay que cambiarlo,hay que cambiarlo,6936-2128,14.14,otoño,1993-05-17,"[1993-05-17, 1993-05-18, 1993-05-19, 1993-05-20, 1993-05-21, 1993-05-22, 1993-05-23]",true,2351,-34.8223015,-59.1343749,3.923475742340088E-5,285.066157023112,Complejo indiferenci,-0.0012501152232289314,0.4461809794108073,"{""type"":""Point"",""coordinates"":[-59.1343749,-34.8223015]}"
2352,66049,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,32929-6365,4.08,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",true,2352,-24.75876236,-64.99394226,7.46309757232666E-4,292.1764888763428,Molisoles,-0.0012633353471755981,0.4255504608154297,"{""type"":""Point"",""coordinates"":[-64.99394226,-24.758762360000002]}"
2353,22119,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,36786-7204,26.02,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",false,2353,-26.84889313,-59.87023116,8.71509313583374E-4,299.16688601175946,Molisoles,-0.0037818094715476036,0.4038270314534505,"{""type"":""Point"",""coordinates"":[-59.87023116,-26.84889313]}"
2354,10021,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,33952-6744,15.51,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",false,2354,-27.61905956,-66.11518542,6.453394889831543E-4,288.6145585378011,Entisoles,-0.0017894599586725235,0.1947479248046875,"{""type"":""Point"",""coordinates"":[-66.11518542,-27.619059560000004]}"
2355,46049,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,34179-6743,12.02,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",true,2355,-28.9015462,-67.5409052,0.0027112066745758057,290.76844851175946,Roca,-0.0025256238877773285,0.2830384572347005,"{""type"":""Point"",""coordinates"":[-67.5409052,-28.90154619999999]}"
2356,06770,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,33257-6395,3.79,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",true,2356,-33.6362648,-59.7862782,0.0033444464206695557,292.44032351175946,Rio,-2.3071002215147018E-4,0.5403086344401041,"{""type"":""Point"",""coordinates"":[-59.78627819999999,-33.6362648]}"
2357,66154,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,6365-1979,21.28,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",false,2357,-25.54455,-65.82056,9.951591491699219E-4,287.7166093190511,Roca,-0.002315773628652096,0.3668530782063802,"{""type"":""Point"",""coordinates"":[-65.82056,-25.544550000000008]}"
2358,18119,hay que cambiarlo,15/5/1993,hay que cambiarlo,hay que cambiarlo,1383-1063,15.85,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",false,2358,-29.87793885,-57.53288465,0.007375806570053101,294.95716921488446,Molisoles,-0.0011045671999454498,0.4580465952555339,"{""type"":""Point"",""coordinates"":[-57.53288465,-29.877938850000003]}"
2359,02004,hay que cambiarlo,14/5/1993,hay que cambiarlo,hay que cambiarlo,8891-2706,2.09,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",true,2359,-34.64641355,-58.38427103,0.0010702013969421387,291.71644655863446,Miscelaneas,-3.164391964673996E-4,0.449893315633138,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
2360,50014,hay que cambiarlo,13/5/1993,hay que cambiarlo,hay que cambiarlo,6876-2180,0.62,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",true,2360,-35.16899569,-66.50196772,8.067488670349121E-5,286.74745241800946,Entisoles,-5.167685449123383E-4,0.24718157450358072,"{""type"":""Point"",""coordinates"":[-66.50196772,-35.16899569]}"
2361,06749,hay que cambiarlo,10/5/1993,hay que cambiarlo,hay que cambiarlo,34847-6831,5.62,otoño,1993-05-10,"[1993-05-10, 1993-05-11, 1993-05-12, 1993-05-13, 1993-05-14, 1993-05-15, 1993-05-16]",true,2361,-34.2256455,-58.5931568,0.002240598201751709,292.4712479909261,Rio,-2.439124509692192E-4,0.5748233795166016,"{""type"":""Point"",""coordinates"":[-58.5931568,-34.2256455]}"
